Date,Price,Open,High,Low,Vol.,Change %
15/2/2024,"300,351","299,879","300,902","298,927",,0.15%
16/2/2024,"302,388","300,371","302,657","300,175",,0.68%
19/2/2024,"302,672","302,126","303,323","301,840",,0.09%
20/2/2024,"303,582","302,672","304,596","302,510",,0.30%
21/2/2024,"304,433","303,602","304,710","303,311",,0.28%
22/2/2024,"304,655","304,434","305,407","304,088",,0.07%
23/2/2024,"306,376","304,635","306,913","303,676",,0.56%
26/2/2024,"306,040","306,314","306,546","305,133",,-0.11%
27/2/2024,"305,521","305,864","306,460","305,301",,-0.17%
28/2/2024,"306,475","305,456","307,100","305,085",,0.31%
29/2/2024,"306,524","306,516","306,893","304,089",,0.02%
1/3/2024,"312,738","306,504","313,458","306,331",,2.03%
4/3/2024,"318,189","312,717","318,929","312,044",,1.74%
5/3/2024,"319,194","318,147","321,624","317,432",,0.32%
6/3/2024,"320,836","319,151","321,206","317,966",,0.51%
7/3/2024,"319,655","320,771","321,116","318,067",,-0.37%
8/3/2024,"320,246","319,698","322,941","317,840",,0.18%
11/3/2024,"320,685","320,225","321,273","319,059",,0.14%
12/3/2024,"318,669","320,685","321,352","317,598",,-0.63%
13/3/2024,"321,192","318,669","321,548","317,747",,0.79%
14/3/2024,"320,645","321,075","321,417","319,168",,-0.17%
15/3/2024,"321,219","320,575","323,100","320,353",,0.18%
18/3/2024,"322,155","321,176","322,660","319,706",,0.29%
19/3/2024,"325,401","322,134","325,649","321,970",,1.01%
20/3/2024,"330,579","325,444","331,023","325,202",,1.59%
21/3/2024,"330,641","330,601","335,803","328,496",,0.02%
22/3/2024,"327,823","330,685","331,242","326,490",,-0.85%
25/3/2024,"328,791","327,695","329,920","327,189",,0.30%
26/3/2024,"330,142","328,690","332,718","327,953",,0.41%
27/3/2024,"332,034","330,141","332,161","329,439",,0.57%
28/3/2024,"338,099","332,034","338,310","330,902",,1.83%
29/3/2024,"337,870","337,880","338,205","337,446",,-0.07%
1/4/2024,"341,409","337,781","342,882","337,558",,1.05%
2/4/2024,"345,532","341,431","345,745","340,529",,1.21%
3/4/2024,"348,707","345,483","349,007","343,896",,0.92%
4/4/2024,"346,556","348,730","349,208","344,697",,-0.62%
5/4/2024,"353,162","346,579","353,235","342,255",,1.91%
8/4/2024,"355,020","353,059","357,070","349,245",,0.53%
9/4/2024,"357,053","354,997","359,158","354,643",,0.57%
10/4/2024,"357,324","356,916","359,200","353,645",,0.08%
11/4/2024,"363,555","357,371","364,342","356,420",,1.74%
12/4/2024,"359,164","363,531","371,769","357,568",,-1.21%
15/4/2024,"367,446","358,708","368,122","358,497",,2.31%
16/4/2024,"368,580","367,470","370,721","364,691",,0.31%
17/4/2024,"364,212","368,580","370,559","363,455",,-1.19%
18/4/2024,"367,837","364,188","369,383","363,940",,1.00%
19/4/2024,"369,781","367,861","372,607","366,746",,0.53%
22/4/2024,"360,249","369,588","369,683","359,924",,-2.58%
23/4/2024,"359,483","360,249","361,294","354,676",,-0.21%
24/4/2024,"359,703","359,459","362,196","357,828",,0.06%
25/4/2024,"362,912","359,574","364,704","358,330",,0.89%
26/4/2024,"370,056","362,822","370,218","361,955",,1.97%
29/4/2024,"365,079","369,032","371,812","360,980",,-1.34%
30/4/2024,"360,688","365,025","366,638","360,564",,-1.20%
1/5/2024,"358,238","360,688","365,876","355,235",,-0.68%
2/5/2024,"353,764","358,185","363,127","352,417",,-1.25%
3/5/2024,"352,241","353,737","354,200","347,215",,-0.43%
6/5/2024,"357,559","351,987","358,450","351,592",,1.51%
7/5/2024,"357,971","357,559","359,351","356,267",,0.12%
8/5/2024,"358,817","357,971","360,809","357,419",,0.24%
9/5/2024,"364,751","358,847","364,838","358,193",,1.65%
10/5/2024,"367,521","364,751","370,381","364,149",,0.76%
13/5/2024,"364,879","367,545","368,670","364,249",,-0.72%
14/5/2024,"368,690","364,869","369,130","364,576",,1.04%
15/5/2024,"369,478","368,690","370,018","366,248",,0.21%
16/5/2024,"369,162","369,478","370,047","367,444",,-0.09%
17/5/2024,"375,878","369,162","377,090","369,016",,1.82%
20/5/2024,"379,044","375,757","381,431","375,588",,0.84%
21/5/2024,"378,030","379,052","380,650","375,999",,-0.27%
22/5/2024,"372,835","378,180","379,089","371,886",,-1.37%
23/5/2024,"365,465","372,835","373,637","365,213",,-1.98%
24/5/2024,"366,358","365,442","368,694","365,067",,0.24%
27/5/2024,"368,737","366,424","369,741","365,932",,0.65%
28/5/2024,"371,047","368,737","371,196","367,107",,0.63%
29/5/2024,"368,484","371,070","371,436","366,958",,-0.69%
30/5/2024,"367,691","368,477","368,742","364,450",,-0.22%
31/5/2024,"366,045","367,691","370,305","364,836",,-0.45%
3/6/2024,"366,775","366,055","367,456","363,990",,0.20%
4/6/2024,"360,203","366,775","367,832","358,656",,-1.79%
5/6/2024,"367,416","360,134","368,100","359,966",,2.00%
6/6/2024,"369,685","367,369","370,905","366,384",,0.62%
7/6/2024,"359,275","369,685","371,541","358,272",,-2.82%
10/6/2024,"362,702","359,336","363,266","358,779",,0.95%
11/6/2024,"363,992","362,702","364,440","361,107",,0.36%
12/6/2024,"364,015","363,900","365,619","361,786",,0.01%
13/6/2024,"361,689","364,015","365,350","359,830",,-0.64%
14/6/2024,"367,069","361,689","367,417","361,242",,1.49%
17/6/2024,"365,526","367,069","367,448","364,233",,-0.42%
18/6/2024,"367,631","365,526","368,045","364,687",,0.58%
19/6/2024,"367,743","367,638","368,450","366,833",,0.03%
20/6/2024,"375,001","367,743","375,419","367,441",,1.97%
21/6/2024,"370,980","375,004","376,536","369,585",,-1.07%
24/6/2024,"372,304","370,861","372,726","369,302",,0.36%
25/6/2024,"370,343","372,304","372,550","369,797",,-0.53%
26/6/2024,"369,248","370,422","371,595","368,119",,-0.30%
27/6/2024,"374,145","369,248","374,445","368,308",,1.33%
28/6/2024,"374,190","374,145","375,437","372,967",,0.01%
1/7/2024,"376,281","374,159","376,773","373,280",,0.56%
2/7/2024,"376,042","376,281","377,296","374,676",,-0.06%
3/7/2024,"380,883","376,042","381,745","375,671",,1.29%
4/7/2024,"379,924","380,883","381,434","379,329",,-0.25%
5/7/2024,"384,357","379,901","384,596","378,736",,1.17%
8/7/2024,"379,303","384,259","384,618","377,930",,-1.31%
9/7/2024,"381,313","379,533","381,580","378,791",,0.53%
10/7/2024,"383,321","381,336","385,579","380,953",,0.53%
11/7/2024,"383,473","383,315","387,081","378,922",,0.04%
12/7/2024,"380,698","383,456","384,729","378,196",,-0.72%
15/7/2024,"382,719","380,620","384,737","379,263",,0.53%
16/7/2024,"390,897","382,708","391,059","382,639",,2.14%
17/7/2024,"383,783","390,740","393,289","383,412",,-1.82%
18/7/2024,"384,780","383,767","387,076","382,199",,0.26%
19/7/2024,"378,100","384,749","384,773","376,906",,-1.74%
22/7/2024,"376,232","377,842","379,782","373,993",,-0.49%
23/7/2024,"374,696","376,103","376,948","373,662",,-0.41%
24/7/2024,"368,900","374,696","375,906","368,767",,-1.55%
25/7/2024,"363,912","368,821","369,319","360,291",,-1.35%
26/7/2024,"366,900","363,874","367,767","362,383",,0.82%
29/7/2024,"367,146","366,878","370,234","364,691",,0.07%
30/7/2024,"367,889","367,146","370,843","365,829",,0.20%
31/7/2024,"366,934","368,083","371,450","362,394",,-0.26%
1/8/2024,"365,399","366,910","369,888","363,973",,-0.42%
2/8/2024,"358,046","365,152","368,078","353,400",,-2.01%
5/8/2024,"347,571","357,943","358,149","335,658",,-2.93%
6/8/2024,"344,935","347,130","352,542","344,485",,-0.76%
7/8/2024,"349,545","344,954","354,553","344,388",,1.34%
8/8/2024,"357,485","349,492","357,559","346,971",,2.27%
9/8/2024,"356,398","357,461","358,392","354,999",,-0.30%
12/8/2024,"363,527","356,690","364,068","356,008",,2.00%
13/8/2024,"361,905","363,914","364,687","361,262",,-0.45%
14/8/2024,"360,526","361,905","364,965","358,075",,-0.38%
15/8/2024,"366,703","360,507","366,907","360,012",,1.71%
16/8/2024,"370,072","366,721","370,572","364,661",,0.92%
19/8/2024,"367,041","370,200","370,974","363,265",,-0.82%
20/8/2024,"364,980","366,638","370,019","364,163",,-0.56%
21/8/2024,"364,740","364,980","367,500","363,173",,-0.07%
22/8/2024,"363,241","364,744","365,944","361,458",,-0.41%
23/8/2024,"362,677","363,241","366,093","361,622",,-0.16%
26/8/2024,"363,884","362,064","364,424","360,557",,0.33%
27/8/2024,"363,235","364,031","364,677","361,615",,-0.18%
28/8/2024,"362,077","363,235","364,132","360,767",,-0.32%
29/8/2024,"365,524","362,052","366,954","361,375",,0.95%
30/8/2024,"365,843","365,524","367,179","363,637",,0.09%
2/9/2024,"367,146","365,893","367,902","363,328",,0.36%
3/9/2024,"362,481","367,121","367,346","359,640",,-1.27%
4/9/2024,"358,611","362,432","363,227","358,387",,-1.07%
5/9/2024,"360,971","358,486","362,722","357,407",,0.66%
6/9/2024,"355,252","360,971","361,342","353,892",,-1.58%
9/9/2024,"358,638","355,127","359,127","354,302",,0.95%
10/9/2024,"358,279","358,639","359,859","356,727",,-0.10%
11/9/2024,"357,533","358,355","358,622","353,927",,-0.21%
12/9/2024,"362,771","357,360","364,209","357,224",,1.47%
13/9/2024,"362,988","362,822","364,303","360,318",,0.06%
16/9/2024,"362,917","362,616","363,823","360,236",,-0.02%
17/9/2024,"365,856","362,917","366,081","361,230",,0.81%
18/9/2024,"364,026","365,881","367,576","362,462",,-0.50%
19/9/2024,"368,838","364,026","371,023","362,712",,1.32%
20/9/2024,"377,326","368,864","378,101","367,383",,2.30%
23/9/2024,"377,282","377,378","379,804","375,308",,-0.01%
24/9/2024,"380,462","377,255","381,655","376,543",,0.84%
25/9/2024,"384,587","380,488","385,233","379,678",,1.08%
26/9/2024,"386,929","384,560","387,401","383,793",,0.61%
27/9/2024,"377,936","386,929","390,828","375,573",,-2.32%
30/9/2024,"378,347","378,043","380,875","375,480",,0.11%
1/10/2024,"382,190","378,347","383,628","377,780",,1.02%
2/10/2024,"389,242","382,190","389,606","379,702",,1.85%
3/10/2024,"390,111","389,242","391,350","386,951",,0.22%
4/10/2024,"394,563","390,137","396,410","386,794",,1.14%
7/10/2024,"391,512","394,415","395,400","390,614",,-0.77%
8/10/2024,"388,481","391,412","392,933","386,010",,-0.77%
9/10/2024,"389,307","388,454","390,380","386,818",,0.21%
10/10/2024,"390,460","389,135","391,140","387,672",,0.30%
11/10/2024,"396,087","390,434","396,618","390,187",,1.44%
14/10/2024,"396,614","396,062","398,449","394,410",,0.13%
15/10/2024,"397,055","396,505","398,507","394,286",,0.11%
16/10/2024,"399,725","397,055","401,279","396,355",,0.67%
17/10/2024,"404,434","399,752","404,699","399,627",,1.18%
18/10/2024,"406,871","404,407","407,182","403,739",,0.60%
21/10/2024,"410,101","406,595","411,441","406,328",,0.79%
22/10/2024,"415,200","410,101","415,407","409,678",,1.24%
23/10/2024,"414,608","415,228","421,070","413,661",,-0.14%
24/10/2024,"415,219","414,472","417,413","413,551",,0.15%
25/10/2024,"418,474","415,219","418,553","412,690",,0.78%
